student_id,pL_maths,pL_francais,pL_sciences,pL_svt,pL_histoire,pL_anglais,archetype_true,cluster
STU_01015,0.8184730182517365,0.6245495781315267,0.6546025731065618,0.6859006267660953,0.5948150858553753,0.6185339112249647,Scientifique,1
STU_01016,0.2121072350430382,0.2908535825648107,0.3499420283094677,0.2968168850074931,0.287930158239286,0.3033738797470867,En_difficulte,0
STU_01017,0.3314140631175807,0.2541368274329314,0.4698651589851888,0.7437162799366512,0.4926078122212681,0.7812743365204059,Mixte_atypique,3
STU_01018,0.6654407465349332,0.7059088000468536,0.6898542409736128,0.6046174533543409,0.6881034547061429,0.6827239223747293,Polyvalent,1
STU_01019,0.6680975864385557,0.6040096568037443,0.760762081503869,0.7003174559382311,0.6536439007897815,0.6459495410715095,Polyvalent,1
STU_01020,0.3503016952123375,0.3817210228584733,0.2990217135328632,0.2271329999440633,0.3149302438342664,0.372839970300527,En_difficulte,0
STU_01021,0.6795921854391239,0.606307341342455,0.7006748561653258,0.7546842696049798,0.4686687444124884,0.512575565708226,Scientifique,4
STU_01022,0.139796016401017,0.8437354740669043,0.7103752670554715,0.538218029367302,0.3752806065295286,0.2706204534912878,Mixte_atypique,3
STU_01023,0.8122535790127475,0.547121906445326,0.7374183927577838,0.7171268273130798,0.6243443571938345,0.5731462285399996,Scientifique,4
STU_01024,0.2600761606348016,0.277478707678517,0.2425970054772721,0.187343532040378,0.2749070357653214,0.2691560902836823,En_difficulte,0
STU_01025,0.8130951338271335,0.6834177315260438,0.7647856556736191,0.5757027604459043,0.560351190576042,0.5385084807621908,Scientifique,4
STU_01026,0.4292412822211864,0.3625056191111891,0.4376706577375864,0.2936668523018627,0.8685377552899125,0.4515809442185867,Mixte_atypique,3
STU_01027,0.7948826791612363,0.6238283005453928,0.6486001890634243,0.6756819459981751,0.4072098825002123,0.4664147914033117,Scientifique,4
STU_01028,0.2446601411154813,0.2856926427630795,0.3719454213879226,0.31393509658891,0.3190094259044567,0.3079221718844638,En_difficulte,0
STU_01029,0.7844136441272208,0.5850842599392547,0.6946409265597322,0.6471778718445986,0.5063775967887785,0.6051226068718135,Scientifique,4
STU_01030,0.6316561131776502,0.7011425922841464,0.6727789820771964,0.6394207839793746,0.7827699021146569,0.6357596368116133,Polyvalent,1
STU_01031,0.7746738760302244,0.5448825580549801,0.7244731420070144,0.734309223367884,0.4231798110286331,0.6953065989056334,Scientifique,4
STU_01032,0.557899872947073,0.8897078975661055,0.4306733281381933,0.4556114213204915,0.7110182194306076,0.7429578573780421,Litteraire,2
STU_01033,0.2427940058751674,0.3855546595726601,0.1758243874494536,0.2303850635969659,0.3151979621606093,0.3986620886218271,En_difficulte,0
STU_01034,0.8984951196993579,0.50099700827629,0.8189847294007246,0.7083655680061449,0.5073368076414198,0.6248878819759384,Scientifique,4
STU_01035,0.5344754427559096,0.1787956606250252,0.7775938206339933,0.3443861854590324,0.808773547176432,0.2537275042606069,Mixte_atypique,3
STU_01036,0.8516579550147702,0.519194343013391,0.8934785050228612,0.7461385982629937,0.5085300171124529,0.4885176052712388,Scientifique,4
STU_01037,0.2140638311033167,0.2664158562983972,0.2781141667266664,0.3022711249567189,0.1825966502700025,0.2260219962195157,En_difficulte,0
STU_01038,0.4080327445945017,0.344045869366978,0.2872074446993181,0.7313736284638597,0.2029489526062878,0.7532921109901675,Mixte_atypique,3
STU_01039,0.2887583971648841,0.3502656602828363,0.2971204641920053,0.2840195632969624,0.3010469355612101,0.3486855130529837,En_difficulte,0
STU_01040,0.6235539579330486,0.5778521177917098,0.6576402727510384,0.7494190344532483,0.6880832778753273,0.6911624641157996,Polyvalent,1
STU_01041,0.939754682560698,0.5282286338205339,0.6823365462750998,0.7305330409418719,0.3359156322741777,0.5023501085562775,Scientifique,4
STU_01042,0.7256235031575616,0.7277833946115884,0.5859660111989113,0.6122935518030272,0.6260043428188581,0.7694006771034021,Polyvalent,1
STU_01043,0.730243941766484,0.400207155411062,0.697770800596209,0.563714989930626,0.3756028928505125,0.5325765086392744,Scientifique,4
STU_01044,0.8160500341610581,0.3962463867717039,0.6657252946460958,0.7207330982134641,0.4522835530288108,0.5735439539887338,Scientifique,4
STU_01045,0.7875453893722529,0.5601142893617631,0.7993033998574307,0.8100657430663267,0.5004944025812817,0.6717984563603889,Scientifique,4
STU_01046,0.59726368476577,0.6796515177826099,0.650360392926247,0.5989425997485145,0.6788514961629981,0.6395030498841197,Polyvalent,1
STU_01047,0.7839760959276298,0.2769263615367193,0.3582554038620318,0.786655699043622,0.2679818360641158,0.406797445882433,Mixte_atypique,3
STU_01048,0.1307230957491458,0.3881271997933754,0.2780139970010601,0.8964995273929518,0.4047944033391297,0.2902077927723808,Mixte_atypique,3
STU_01049,0.8028591319335766,0.761792797868445,0.6735507297016665,0.6198236636547311,0.8325897185226898,0.7040041026655282,Polyvalent,1
STU_01050,0.2947164869699954,0.3013774920956936,0.3433033788886566,0.3171005795427182,0.3453542630640557,0.3968187805214035,En_difficulte,0
STU_01051,0.585436825937979,0.9386575041323456,0.4890032940251003,0.478344445712109,0.8584617952201928,0.8369773667632229,Litteraire,2
STU_01052,0.3168184040523211,0.2566942185536155,0.352652194082536,0.1775552612966832,0.3003044555019977,0.3130365950467808,En_difficulte,0
STU_01053,0.3718471141545391,0.7321311647042822,0.5435975917824382,0.6663558117145363,0.8514717970224286,0.7590125093823005,Litteraire,2
STU_01054,0.3605537557205031,0.807073185896046,0.2881080852474965,0.3683992357775143,1.0,0.4674567120747143,Mixte_atypique,2
STU_01055,0.6506347249277646,0.5350701078754422,0.6944657972472934,0.8191490858432234,0.4549691229092149,0.401387722961333,Scientifique,4
STU_01056,0.8439821571327724,0.420186381741736,0.8923788371869764,0.6358615368998686,0.5262574461404013,0.4103102275021095,Scientifique,4
STU_01057,0.3149530895030335,0.2702406298823258,0.2444974423219089,0.2473145343789838,0.3757939475722799,0.2436774948254998,En_difficulte,0
STU_01058,0.418657954201206,0.3546603791165674,0.3902913384068394,0.3357700567490483,0.3286572177363341,0.3404681493406784,En_difficulte,0
STU_01059,0.3754308266758214,0.3984212553894458,0.2635753728349037,0.3105623315306367,0.2983004598341866,0.3245723529111139,En_difficulte,0
STU_01060,0.3915658774375132,0.3631704044675101,0.2789988373498004,0.2767849947410477,0.2497728405204997,0.4205747456099905,En_difficulte,0
STU_01061,0.6793804252758927,0.7083863326771346,0.6651696707214534,0.7523602844898187,0.7093041046506288,0.7061733816704804,Polyvalent,1
STU_01062,0.3141447900342309,0.2682599290040741,0.1927903445903452,0.226298010079079,0.4164074024383112,0.3274646931923837,En_difficulte,0
STU_01063,0.6843903752245146,0.7478095132610916,0.7222841418555962,0.7343499934792216,0.7157517492154711,0.7413765832295417,Polyvalent,1
STU_01064,0.4678477281801674,0.7545816162658466,0.4632204369763029,0.5247754430545607,0.8679013554526016,0.6975448708647336,Litteraire,2
STU_01065,0.2840306823029978,0.3577351406371222,0.3327727647070618,0.212058424267959,0.2941742525820159,0.336945866602825,En_difficulte,0
STU_01066,0.5904832389155781,0.7548679635415155,0.5144894318578724,0.4252457438048571,0.91706314705719,0.7200332558958522,Litteraire,2
STU_01067,0.8310913317636671,0.5135375751734491,0.6748909318071571,0.7318352829419871,0.4376303918892861,0.5118471256437067,Scientifique,4
STU_01068,0.4764412055224886,0.9242271663648014,0.5311050041520086,0.4943366462770954,0.83963393650853,0.7921336876826964,Litteraire,2
STU_01069,0.458133892619208,0.8094295543468306,0.4199215067674188,0.3556413960073109,0.8389940982851986,0.524500729480874,Litteraire,2
STU_01070,0.79960723167334,0.3691256451696997,0.7969650399022239,0.8880949286120883,0.6199592547341581,0.7094222091738076,Scientifique,4
STU_01071,0.7479962245458289,0.4344474702963762,0.4926974163664362,0.2412641356276127,0.333667371818458,0.1358747311768812,Mixte_atypique,0
STU_01072,0.2937747605335113,0.3120768171527196,0.1175701975945627,0.2474917269060058,0.2100421159496274,0.3811949592872654,En_difficulte,0
STU_01073,0.4900178535794372,0.8379785453856188,0.3197341798990195,0.6370296212462789,0.3706690700479745,0.4594584315817385,Mixte_atypique,3
STU_01074,0.3049668775461623,0.9031252879356012,0.2452853633710717,0.923378395450578,0.3972040083088418,0.2531465076947993,Mixte_atypique,3
STU_01075,0.7520449079903616,0.59392560936158,0.7568002514734832,0.7551571434782354,0.3866839833562934,0.5654214485630116,Scientifique,4
STU_01076,0.7810088613835336,0.4434164754786253,0.848919554718883,0.7759458496317343,0.3916936389860133,0.6938232835751605,Scientifique,4
STU_01077,0.3410220750328794,0.4386150952983272,0.3423514229053129,0.5122730830635649,0.2804179452337438,0.7993109801454826,Mixte_atypique,3
STU_01078,0.80680423508304,0.5360025408367184,0.742843372722254,0.7368042187331921,0.4510685758307081,0.5558358051554783,Scientifique,4
STU_01079,0.6815776217592724,0.4421444496351013,0.7955207092871401,0.7331047831836188,0.4843073685196651,0.4918930056677105,Scientifique,4
STU_01080,0.3585645888992199,0.3789302808193362,0.3204916781370751,0.1522783024045593,0.2572430927733562,0.3927024405211172,En_difficulte,0
STU_01081,0.8403079760867076,0.4394029823842352,0.8142171566765433,0.6832095134787918,0.452881923272571,0.6225868242750673,Scientifique,4
STU_01082,0.4198380196232049,0.8550384679253843,0.2975761727534023,0.5454555907118341,0.8754903565036725,0.7019727293622811,Litteraire,2
STU_01083,0.5864731158572608,0.4111868800237527,0.7594250371228248,0.6975692934447911,0.4629546344790877,0.6677711815569048,Scientifique,4
STU_01084,0.2653625107931953,0.2477243132498933,0.365792484338493,0.290341755510525,0.3036718744145051,0.2605462364304327,En_difficulte,0
STU_01085,0.7202809801265245,0.4763645705602667,0.5945946135627186,0.6544809533305525,0.4657198528510605,0.6072992649648202,Scientifique,4
STU_01086,0.2864085778608692,0.7086262420812397,0.4916726855988085,0.9714367277057088,0.3614792530236561,0.3231781412957212,Mixte_atypique,3
STU_01087,0.6720356354907636,0.7897465192669315,0.7016341017795119,0.5924248600311733,0.6677336318317232,0.6671190802745295,Polyvalent,1
STU_01088,0.8091463826842414,0.7192576030322873,0.7832047143426162,0.591947647850644,0.7316455119999232,0.8105277124496502,Polyvalent,1
STU_01089,0.3195012471819015,0.3699928871390478,0.2275174647234496,0.3028413207620474,0.3244616571852711,0.3206746380998578,En_difficulte,0
STU_01090,0.8110956452149571,0.4031920551119533,0.4230216761961233,0.4051174381594127,0.507271677573699,0.4497067886931263,Mixte_atypique,3
STU_01091,0.4808664874805791,0.7089764512196027,0.4899080024766206,0.5474173863753109,0.748997564723483,0.7275753640564872,Litteraire,2
STU_01092,0.6974554003851312,0.653380752977829,0.7625942577833926,0.765720220600566,0.6810779496516961,0.6893130809487845,Scientifique,1
STU_01093,0.5974361066595186,0.7460671547911362,0.4097730669305918,0.3865162339932669,0.8860738609465062,0.8090580816021321,Litteraire,2
STU_01094,0.4811121746560086,0.9784935747997962,0.4246631944691069,0.484227429450915,0.7350883262048833,0.79807271850391,Litteraire,2
STU_01095,0.2646739246638578,0.3001372213125505,0.2862234098669178,0.3039899893398477,0.2885704371835461,0.2875642361785621,En_difficulte,0
STU_01096,0.9053121511320296,0.4223168972867828,0.7823858604884266,0.7026821587655039,0.3269291055592885,0.5756436260889104,Scientifique,4
STU_01097,0.3084205400872216,0.2833877516053997,0.2720928627878405,0.1557781821052478,0.3172716618663909,0.3001716620117892,En_difficulte,0
STU_01098,0.6389747335570364,0.7096706533325965,0.6838874575365261,0.6839189499609262,0.6647972887860679,0.6901898369918156,Polyvalent,1
STU_01099,0.884190089514253,0.5841804966059799,0.7177055811553685,0.7645378231772966,0.6148698880197256,0.6869068241393632,Scientifique,4
STU_01100,0.2117372804801029,0.3339759074536974,0.284694233170311,0.1543123573886645,0.2271384829624985,0.2367593281653744,En_difficulte,0
STU_01101,0.7703065316643269,0.7320024318812492,0.6788070662755343,0.6093503481765605,0.7518536279952658,0.746454828465733,Polyvalent,1
STU_01102,0.3342997687227914,0.2674561847811219,0.8103793867648965,0.4810368899573057,0.9047741871861388,0.4223664214741915,Mixte_atypique,3
STU_01103,0.4059258381869735,0.4028473804141262,0.2744657380990751,0.2694532950678033,0.3049613470673459,0.3107010178227848,En_difficulte,0
STU_01104,0.8125941100245833,0.5127100328899775,0.7008766002509125,0.6690718357067361,0.4261623514633185,0.4834045544684486,Scientifique,4
STU_01105,0.8492464120276666,0.2832413299153823,0.3031846827353114,0.3805715269722835,0.1958622397536233,0.8021099046768215,Mixte_atypique,3
STU_01106,0.5417410643565742,0.7916828281067695,0.501559861371041,0.5014915235592993,0.7290637115950095,0.8996608067475285,Litteraire,2
STU_01107,0.7099710332677716,0.7606661284048881,0.725410497930182,0.6816185239267506,0.6896905202902419,0.779899484511736,Polyvalent,1
STU_01108,0.7749902898762201,0.7969311726021125,0.5577863545965442,0.668229793083559,0.6245448067374528,0.6028591618338266,Polyvalent,1
STU_01109,0.6791865714711944,0.7614595156542586,0.5662438471024184,0.6318914075332006,0.6903980662543621,0.7888977025206786,Polyvalent,1
STU_01110,0.769283192667525,0.6336208247608555,0.6244112262459367,0.5830467843569603,0.601773211240576,0.7003512201364387,Polyvalent,1
STU_01111,0.8981855452555025,0.6409763537637715,1.0,0.805868989281686,0.5634791834305155,0.6502205541210196,Scientifique,4
STU_01112,0.215076886570416,0.3258978059849813,0.2031814256357882,0.1799145651362951,0.2752253845409311,0.4014044865678501,En_difficulte,0
STU_01113,0.5846000170571494,0.6626047794330827,0.5529830809146351,0.7196144570853493,0.720593974338672,0.6726881515268291,Polyvalent,1
STU_01114,0.6560922419770608,0.727805456457963,0.7385426909466988,0.6883938379026528,0.7206264072854358,0.706011053559477,Polyvalent,1
STU_01115,0.8719194783786479,0.5262517748995724,0.6632118396221378,0.766228673917512,0.4477105694991546,0.6987998011787052,Scientifique,4
STU_01116,0.567080573365619,0.8146556798080046,0.4656471047709485,0.6101135186523902,0.8971161636324259,0.8112450794873057,Litteraire,2
STU_01117,0.6719309188738112,0.8141643854872161,0.3893018956638868,0.5098099820455846,0.7426238592784249,0.6421004982707176,Litteraire,2
STU_01118,0.7968824577898548,0.5456872305879591,0.8301529427058515,0.7523373426945005,0.4035651283939485,0.5102369044506058,Scientifique,4
STU_01119,0.534724722462768,0.5998001626368384,0.3023760267807661,0.4377989732846802,0.7118446122712409,0.6168285428854763,Litteraire,2
STU_01120,0.7205431056350228,0.7603549717184805,0.4085871656877504,0.3820445764784838,0.244314300091675,0.4794160323917152,Mixte_atypique,3
STU_01121,0.7212129412147723,0.7702821060895363,0.6921001130575027,0.7015771098297714,0.6817214645450351,0.6964170268568172,Polyvalent,1
STU_01122,0.3301001174762585,0.3693998156347952,0.4179984687907382,0.2656775637265416,0.253083993318368,0.225131568640029,En_difficulte,0
STU_01123,0.8731123032448271,0.5272523966276303,0.6759545927769258,0.8289024586241553,0.4640208277436705,0.548305689331078,Scientifique,4
STU_01124,0.4762530677573677,0.7771988936507171,0.4211526608999347,0.287877600112672,0.7357645578562269,0.6609025386831201,Litteraire,2
STU_01125,0.3335388571397044,0.2929222851166056,0.2869003254019505,0.2966361394959867,0.2374006495488933,0.2435257880830206,En_difficulte,0
STU_01126,0.6669088406655802,0.7245819439052281,0.6948202727050743,0.6726600421395922,0.623848091279418,0.62413170080408,Polyvalent,1
STU_01127,0.7001626319784525,0.6727654599287106,0.707508241847255,0.663558840687434,0.6628204011005824,0.6226799734573023,Polyvalent,1
STU_01128,0.8275486953843025,0.6600727963652699,0.8404399862981013,0.673810027318343,0.5904529584774825,0.5276471696196012,Scientifique,4
STU_01129,0.4875111241808967,0.6088327720983537,0.4722182142633354,0.5559976373534138,0.7959412314787389,0.7828023459772708,Litteraire,2
STU_01130,0.6201507861809316,0.576036212805215,0.8141996526193397,0.6147749940596365,0.6099349283505864,0.5857785857695904,Scientifique,1
STU_01131,0.3791851370657292,0.2895586555993671,0.2402460364032833,0.0943677848893501,0.3226290649575985,0.292099941604022,En_difficulte,0
STU_01132,0.5484514099150584,0.8146367254444148,0.4361910945310003,0.423575901527631,0.7769837514041593,0.8096819708403801,Litteraire,2
STU_01133,0.7908171767149487,0.772600256809754,0.6149362366395016,0.7959623342894313,0.7719225832742285,0.6717649635372946,Polyvalent,1
STU_01134,0.5622497223916804,0.7300772855873598,0.5279369719670463,0.7227209789930071,0.6044118819213935,0.8009575438630249,Litteraire,1
STU_01135,0.2858286967031281,0.2730070128289807,0.224644115112622,0.2235098539174851,0.3415988781040335,0.2664977818807716,En_difficulte,0
STU_01136,0.7108843386479141,0.7675091461140361,0.6934683062047275,0.6939025197153493,0.6661626978846045,0.6562554237317052,Polyvalent,1
STU_01137,0.3280706491977785,0.4486516951955323,0.2937536031539398,0.3247756703036857,0.3441395550448962,0.2806851543614052,En_difficulte,0
STU_01138,0.3604917214315914,0.3994242787141165,0.354951359633873,0.2150443018673285,0.3875847201345429,0.292409465444691,En_difficulte,0
STU_01139,0.628428713114593,0.6474352929614382,0.7491889382401873,0.5970064440482684,0.7446727475615555,0.6479642213076994,Polyvalent,1
STU_01140,0.6985777434749929,0.779980415180759,0.6644709090104193,0.6221848057906288,0.6885876332840777,0.6006796927926739,Polyvalent,1
STU_01141,0.6638951954179726,0.8393319266199984,0.5017160728517013,0.4426691855004281,0.8506008503966086,0.7364476226072395,Litteraire,2
STU_01142,0.5094208796166974,0.7512683128139287,0.5026501715472893,0.6269852573952854,0.6782823218131864,0.6425568230743243,Litteraire,2
STU_01143,0.4034968305940418,0.7284676771462156,0.3828901169284731,0.8771124838452553,0.3414383561085529,0.6126390085342379,Mixte_atypique,3
STU_01144,0.5669190547487514,0.7178681939981368,0.4477165066544667,0.5557492449220035,0.8099367763347115,0.7592570906145976,Litteraire,2
STU_01145,0.6151663883236658,0.544341592679792,0.5756179056459135,0.5598774265194368,0.6948359560570524,0.4871733354486386,Polyvalent,1
STU_01146,0.7767355249741459,0.7282721037395624,0.7239410469000027,0.6786979720080334,0.7626790044884898,0.7607467189164497,Polyvalent,1
STU_01147,0.8364281974405475,0.5952622780806918,0.6648672386742682,0.6434829974422588,0.4987488012110769,0.3441277752919996,Scientifique,4
STU_01148,0.2440240051374861,0.2800584064062027,0.3620890643041347,0.2536960366201801,0.2948357700117173,0.2830888815635887,En_difficulte,0
STU_01149,0.2670372162086698,0.299415216667627,0.2132004432037049,0.316642763370571,0.291997143994706,0.1937381235254741,En_difficulte,0
STU_01150,0.6082572787203314,0.7126975581014456,0.7314241206647412,0.6542533549306415,0.6930452180729677,0.7052035737885762,Polyvalent,1
STU_01151,0.4888035161210846,0.8132445744345382,0.5142724144580817,0.452070027979663,0.6589492612432281,0.7956987685704585,Litteraire,2
STU_01152,0.7744869502466462,0.4688320880856096,0.7197313872708888,0.7174090546867384,0.4978355042780414,0.6070608400597031,Scientifique,4
STU_01153,0.2729705792876297,0.2430853828911995,0.2356454692781499,0.2455008262243435,0.2600083708551475,0.3211360956976508,En_difficulte,0
STU_01154,0.8396338500594132,0.7783526631952494,0.2325059910693873,0.3423214624524766,0.3676064663715843,0.1623949128962175,Mixte_atypique,3
STU_01155,0.493098472131029,1.0,0.4760084491014362,0.4552017473282431,0.8926188081709258,0.6137502586436738,Litteraire,2
STU_01156,0.8724481126335855,0.5648904373519004,0.967235214494316,0.6711176684882005,0.5072399915623652,0.7223112336807298,Scientifique,4
STU_01157,0.5143234043631003,0.7137742002445362,0.4194223556348813,0.4200099368160558,0.8186262809635204,0.6908907207351814,Litteraire,2
STU_01158,0.6180121041720562,0.7225669101231068,0.7042428013386755,0.5445421113060027,0.67441009565687,0.7754260561372632,Polyvalent,1
STU_01159,0.854587805105912,0.666325560523662,0.7929887488104075,0.7448865528470974,0.7365910309248472,0.6303223392925122,Scientifique,1
STU_01160,0.3733249525131802,0.337586798803053,0.1965387579444966,0.3029391749592905,0.2807756300146825,0.2627323775552753,En_difficulte,0
STU_01161,0.4380587734567217,0.7674129996372376,0.3580815325092342,0.5163648589889037,0.8097583985784412,0.714050127921726,Litteraire,2
STU_01162,0.8336442912235296,0.6489423166989092,0.7502411471165348,0.9071571334712308,0.4477038846723071,0.4962543227641172,Scientifique,4
STU_01163,0.3672311113989286,0.2996851425592145,0.2710183805858761,0.3049821844277215,0.2535660824918525,0.2052082411885391,En_difficulte,0
STU_01164,0.7761396026431309,0.6037895115279511,0.6637274417620861,0.643566373316526,0.6784433821204192,0.7201129757067966,Polyvalent,1
STU_01165,0.2004577226925041,0.3649848524587064,0.2060985212663127,0.2543374777767387,0.333886535421634,0.3448388072994139,En_difficulte,0
STU_01166,0.7125316729275677,0.4731293247112423,0.6988495775732018,0.6602040192475407,0.4614907368329897,0.490092627616546,Scientifique,4
STU_01167,0.675754861490714,0.64398142903303,0.6608840576256304,0.7098614991134811,0.6227989005356748,0.6515303998806824,Polyvalent,1
STU_01168,0.5105853953489029,0.810565869882447,0.3688885921681298,0.4896964209869465,0.6862319634029596,0.6714853402887496,Litteraire,2
STU_01169,0.1676557182930742,0.2554750376643764,0.2099102424895865,0.2233563859548577,0.1361287190581736,0.260932711007992,En_difficulte,0
STU_01170,0.8797822808055543,0.5452310785229265,0.7385894339859714,0.6020880379965403,0.486949700952568,0.4510381260467175,Scientifique,4
STU_01171,0.687393606224689,0.8127518009803154,0.582077606278866,0.6474644913394202,0.6628085455950242,0.6712511509453871,Polyvalent,1
STU_01172,0.5753083019969712,0.8636811918529944,0.5041627987450015,0.4817226216124033,0.8079259300014443,0.8403951881825928,Litteraire,2
STU_01173,0.745063089448029,0.2004855952423292,0.2460936058401104,0.4042092944345551,0.1745383527431628,0.2050655428153977,Mixte_atypique,0
STU_01174,0.7146857271226281,0.710412602197677,0.5825723421298485,0.5854504287551048,0.6452485550880411,0.5575202855463188,Polyvalent,1
STU_01175,0.6668037845670178,0.6604337564288993,0.6433717980332623,0.6966779150193442,0.6611297541430982,0.5870076915162348,Polyvalent,1
STU_01176,0.6577852266154554,0.6103923157168297,0.6523615444322797,0.6262720083308939,0.6073682084730244,0.6433101023102394,Polyvalent,1
STU_01177,0.5599597851999679,0.7663523074872809,0.4656053343690025,0.4854868276063307,0.5641419405757371,0.67449615355893,Litteraire,2
STU_01178,0.4349011186870988,0.8064913684682878,0.4037188425589407,0.4089986848715962,0.6572697294654628,0.7237442701585085,Litteraire,2
STU_01179,0.4874701153993483,0.8183710909653321,0.4543444901435174,0.502858566558061,0.867146971175907,0.8008483361439045,Litteraire,2
STU_01180,0.2332457624073887,0.3368744041124133,0.2878340715693464,0.3274728325639801,0.2833374779235978,0.2603391300212551,En_difficulte,0
STU_01181,0.6546191483754867,0.3257075418386785,0.2462613999347796,0.2463997985086398,0.3047848884264843,0.4136150159846077,Mixte_atypique,0
STU_01182,0.2886319548549607,0.3787409501373442,0.2629905838779167,0.3816122329439426,0.3152670846411857,0.3237625962231342,En_difficulte,0
STU_01183,0.4571376648994287,0.6465025709175033,0.4913544804837881,0.6020874919746229,0.8547589000886104,0.5868497689347248,Litteraire,2
STU_01184,0.4536119675168979,0.8939271061474086,0.5271958789612463,0.4972718066475121,0.8394347479770848,0.7293264954647056,Litteraire,2
STU_01185,0.1901777366639619,0.3927059274543328,0.2984631369928379,0.2094688526023246,0.2554828697784991,0.1915077240219405,En_difficulte,0
STU_01186,0.4217000434715598,0.1902741977294338,0.51041821201461,0.2387516551776289,0.4293732329729777,0.7527816005331045,Mixte_atypique,3
STU_01187,0.6633668079346207,0.7254217705768756,0.6888235022498843,0.6145211641427994,0.732913939913775,0.6169756738099063,Polyvalent,1
STU_01188,0.644285240997811,0.6937939515119971,0.5792351775652355,0.650319758221454,0.7263703009469462,0.6171272830998874,Polyvalent,1
STU_01189,0.3739539340002748,0.3823642672421022,0.2774257621795621,0.252675758319739,0.1861349110330646,0.2623903329704694,En_difficulte,0
STU_01190,0.7241527205424034,0.5851925719615807,0.7413748830675129,0.6556087442818725,0.8026506611441936,0.5889885066510949,Polyvalent,1
STU_01191,0.6886950978337438,0.6367780590886433,0.7828842514333856,0.6640439535802651,0.4692062036155006,0.5532211982889661,Scientifique,4
STU_01192,0.2986026230677057,0.2658416259514642,0.3709471774511721,0.2622095090632185,0.2963463688138259,0.294306012994849,En_difficulte,0
STU_01193,0.536236703783525,0.8757231866428926,0.4832148658842666,0.5886394304796677,0.7790561205451805,0.6829321064723963,Litteraire,2
STU_01194,0.4552639906969445,0.3069151469777096,0.2708655970000098,0.2492280119512912,0.4058558220288051,0.322422380824047,En_difficulte,0
STU_01195,0.7925519620547621,0.316040384421884,0.3660363665689805,0.1690311997090988,0.4968979400659275,0.2524531761629729,Mixte_atypique,0
STU_01196,0.3406583729712437,0.7167236347970342,0.5360218290256218,0.5052114613304548,0.7887182037319264,0.6678844007992311,Litteraire,2
STU_01197,0.3168576136986257,0.3193665170758821,0.3625648211230075,0.280118444047939,0.2379870247025211,0.295031555182496,En_difficulte,0
STU_01198,0.3736964664068116,0.3464266931719309,0.420356048261862,0.7222524979079098,0.3630059554719836,0.7624322100678635,Mixte_atypique,3
STU_01199,0.7009972336671997,0.7076182044897674,0.6460923560992021,0.7596694831085252,0.6327987044802913,0.7294041044238104,Polyvalent,1
STU_01200,0.5047215424057884,0.6500603671373166,0.3279234021776751,0.3784171563014784,0.676796296541316,0.7051426653177085,Litteraire,2
STU_01201,0.622019868505471,0.7515827234533312,0.6401037002756772,0.7238244396334618,0.6650031211542319,0.713650191619831,Polyvalent,1
STU_01202,0.85407434960508,0.4809287789400664,0.7906989697994012,0.7664866613044401,0.4264556462059267,0.559502404500543,Scientifique,4
STU_01203,0.6657953729279267,0.6736776995245229,0.6211500074842462,0.6113794953929563,0.6401527606860828,0.6142588345739165,Polyvalent,1
STU_01204,0.3705080079544134,0.3870049683265442,0.7722740634667649,0.3376352701821012,0.4565131372635445,0.8101485930334038,Mixte_atypique,3
STU_01205,0.9373185406759272,0.4390921710552362,0.5123712195558288,0.3510209286562754,0.7590510672037722,0.2252490513939375,Mixte_atypique,3
STU_01206,0.4338794920666949,0.9391668343337818,0.4631791247588614,0.4173645876412982,0.9461289383776984,0.7892718538968851,Litteraire,2
STU_01207,0.8358353519738433,0.4708864769884141,0.6885380413785585,0.7267494158706054,0.4999663765140982,0.4902135984094227,Scientifique,4
STU_01208,0.2515056484151489,0.1748916667455276,0.3037060132840806,0.4373335312712291,0.7996979805465244,0.5060575270188126,Mixte_atypique,3
STU_01209,0.6676361700248115,0.6823270150334866,0.5851889446728279,0.5895496694424232,0.5995701505367663,0.6765753712717493,Polyvalent,1
STU_01210,0.6652220652452515,0.5854167581898528,0.4814349371736602,0.5557064094589146,0.672115054728484,0.6594711255016948,Polyvalent,1
STU_01211,0.7234119692925356,0.7668750874551141,0.6461489219715174,0.5930929666521025,0.7932369368016385,0.5750865809702468,Polyvalent,1
STU_01212,0.326890269844207,0.2376339413746721,0.3229575472597698,0.2026441657738618,0.2389105873133771,0.2039666437378972,En_difficulte,0
STU_01213,0.6589385183067052,0.720887928808823,0.5692795225753158,0.7358899193946209,0.6515710235337872,0.7290133040285856,Polyvalent,1
STU_01214,0.3519750423059361,0.3659190136886719,0.8032037075680702,0.8136396265628874,0.3924885195901482,0.4594452751305545,Mixte_atypique,3
STU_01215,0.7294863309508177,0.6042765785450085,0.6917256887308396,0.7593874696046735,0.4294478027579635,0.5594516289067553,Scientifique,4
STU_01216,0.6063563013543117,0.5972124804762562,0.6800951580524769,0.6905015105378721,0.3794586507611102,0.447663150226179,Scientifique,4
STU_01217,0.278910468453812,0.3275148258423719,0.257800525296757,0.2473897389809951,0.2441388399263493,0.2359182077978705,En_difficulte,0
STU_01218,0.8994460586456765,0.6436524088571322,0.7873271764760273,0.733448299963585,0.5912918201524618,0.6883246991590496,Scientifique,4
